,jobTitle,skills,Activity,Activite1,Activite2,Activite3,Activite4,Activite5,Activite6,Activite7,Activite8,Activite9,Activite10,jobTitle.1,skills.1,Activity.1,Activite1.1,Activite2.1,Activite3.1,Activite4.1,Activite5.1,Activite6.1,Activite7.1,Activite8.1,Activite9.1,Activite10.1,word_tokenized1,word_tokenized2,word_tokenized3,word_tokenized4,word_tokenized5,word_tokenized6,word_tokenized7,word_tokenized8,word_tokenized9,word_tokenized10,word_tokenized11,word_tokenized12,word_tokenized13,word_tokenized14,word_tokenized15,word_tokenized16,word_tokenized17,word_tokenized18,word_tokenized19,word_tokenized20,word_tokenized21,clean_stemmed1,clean_stemmed2,clean_stemmed3,clean_stemmed4,clean_stemmed5,clean_stemmed6,clean_stemmed7,clean_stemmed8,clean_stemmed9,clean_stemmed10,clean_stemmed11,clean_stemmed12,clean_stemmed13,clean_stemmed14,clean_stemmed15,clean_stemmed16,clean_stemmed17,clean_stemmed18,clean_stemmed19,clean_stemmed20,clean_stemmed21,clean_lemmed1,clean_lemmed2,clean_lemmed3,clean_lemmed4,clean_lemmed5,clean_lemmed6,clean_lemmed7,clean_lemmed8,clean_lemmed9,clean_lemmed10,clean_lemmed11,clean_lemmed12,clean_lemmed13,clean_lemmed14,clean_lemmed15,clean_lemmed16,clean_lemmed17,clean_lemmed18,clean_lemmed19,clean_lemmed20,clean_lemmed21
88,DevOps Engineer,"['Network Administration', 'Network Security', 'java', 'Telecommunications', 'Linux', 'Networking']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Cloud engineer and devops,"['Java', 'Cloud Computing', 'Git', 'Linux System Administration', 'MySQL', 'Ansible']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
89,DevOps Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","['-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.', '-Create and configure Azure Kubernetes services (AKS) ', '-Automate deploying projects in Kubernetes infrastructure using pipelines ', '-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ', '-Monitor production waiters ', '-Performance testing ', '-Manage Backups of development and production servers ', '-Setup and maintaining users account and users Access on different development platform', 'Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting']",-Create and configure Developments Kubernetes infrastructures based on MiniKube and nginx controller.,-Create and configure Azure Kubernetes services (AKS) ,-Automate deploying projects in Kubernetes infrastructure using pipelines ,"-Configure and manage servers ( Nginx, Php, Php-Fpm, Varnish.....) ",-Monitor production waiters ,-Performance testing ,-Manage Backups of development and production servers ,-Setup and maintaining users account and users Access on different development platform,"Technologies used : Azure, Kubernetes, Docker, Ansible, Bamboo, Bitbucket, Grafana, JMeter, Zabbix,Microsoft activedirectory, Bash scripting",unknown,DevOps Data & BI Engineer,"['Azure DevOps', 'Extract, Transform, Load (ETL)', 'Data Analysis', 'Data Warehousing', 'Data Management', 'Data Integration']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Create', 'configure', 'Developments', 'Kubernetes', 'infrastructures', 'based', 'MiniKube', 'nginx', 'controller']","['Create', 'configure', 'Azure', 'Kubernetes', 'services', 'AKS']","['Automate', 'deploying', 'projects', 'Kubernetes', 'infrastructure', 'using', 'pipelines']","['Configure', 'manage', 'servers', 'Nginx', 'Php', 'Php', 'Fpm', 'Varnish']","['Monitor', 'production', 'waiters']","['Performance', 'testing']","['Manage', 'Backups', 'development', 'production', 'servers']","['Setup', 'maintaining', 'users', 'account', 'users', 'Access', 'different', 'development', 'platform']","['Technologies', 'used', 'Azure', 'Kubernetes', 'Docker', 'Ansible', 'Bamboo', 'Bitbucket', 'Grafana', 'JMeter', 'Zabbix', 'Microsoft', 'activedirectory', 'Bash', 'scripting']",[],[],[],[],[],[],[],[],[],[],[],[],"['creat', 'configur', 'develop', 'kubernet', 'infrastructur', 'base', 'minikub', 'nginx', 'control']","['creat', 'configur', 'azur', 'kubernet', 'servic', 'ak']","['autom', 'deploy', 'project', 'kubernet', 'infrastructur', 'use', 'pipelin']","['configur', 'manag', 'server', 'nginx', 'php', 'php', 'fpm', 'varnish']","['monitor', 'product', 'waiter']","['perform', 'test']","['manag', 'backup', 'develop', 'product', 'server']","['setup', 'maintain', 'user', 'account', 'user', 'access', 'differ', 'develop', 'platform']","['technolog', 'use', 'azur', 'kubernet', 'docker', 'ansibl', 'bamboo', 'bitbucket', 'grafana', 'jmeter', 'zabbix', 'microsoft', 'activedirectori', 'bash', 'script']",[],[],[],[],[],[],[],[],[],[],[],[],"['Create', 'configure', 'Developments', 'Kubernetes', 'infrastructure', 'based', 'MiniKube', 'nginx', 'controller']","['Create', 'configure', 'Azure', 'Kubernetes', 'service', 'AKS']","['Automate', 'deploying', 'project', 'Kubernetes', 'infrastructure', 'using', 'pipeline']","['Configure', 'manage', 'server', 'Nginx', 'Php', 'Php', 'Fpm', 'Varnish']","['Monitor', 'production', 'waiter']","['Performance', 'testing']","['Manage', 'Backups', 'development', 'production', 'server']","['Setup', 'maintaining', 'user', 'account', 'user', 'Access', 'different', 'development', 'platform']","['Technologies', 'used', 'Azure', 'Kubernetes', 'Docker', 'Ansible', 'Bamboo', 'Bitbucket', 'Grafana', 'JMeter', 'Zabbix', 'Microsoft', 'activedirectory', 'Bash', 'scripting']",[],[],[],[],[],[],[],[],[],[],[],[]
90,Devops engineer ,"['ASP.NET', 'Azure SQL', 'ACR', 'docker', 'Gitlab', 'Kubernetes']","['Development and automation project', '• Development an e-learning application.', '• Containerize the application.', '• Deploy application and DB to Azure.', '• Automate CI/CD tasks with Jenkins and Azure Pipelines.', '• Automatic configuration with ansible.', '• Tech :.Net, GitLab, Docke, Azure, Ansible, and Kubernetes.']",Development and automation project,• Development an e-learning application.,• Containerize the application.,• Deploy application and DB to Azure.,• Automate CI/CD tasks with Jenkins and Azure Pipelines.,• Automatic configuration with ansible.,"• Tech :.Net, GitLab, Docke, Azure, Ansible, and Kubernetes.",unknown,unknown,unknown,Senior DevOps Engineer,"['Amazon Web Services (AWS)', 'Ansible', 'C (Programming Language)', 'SQL', 'python', 'Git']",['Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization'],Skills: SQL · python · Git · Databases · Java · Linux · Software Development · Docker Products · Elasticsearch · DevOps · Terraform · Jenkins · Kubernetes · Azure Kubernetes Service (AKS) · Identity & Access Management (IAM) · IT Cost Optimization · JIRA administration · Financial Operations · Secure SDLC · Team Coordination · Team Leadership · security in depth · GitOps · Secure Communications · Process Optimization · Service Mesh · Cloud Computing · Performance Tuning · Scalability · High Availability (HA) · Testing Automation · Project Management · IaC · Application Security · Agile Methods · Continuous Integration · Object-Oriented Programming (OP) · Automation · Orchestration · Microservices · Containerization,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Development', 'automation', 'project']","['Development', 'e', 'learning', 'application']","['Containerize', 'application']","['Deploy', 'application', 'DB', 'Azure']","['Automate', 'CI', 'CD', 'tasks', 'Jenkins', 'Azure', 'Pipelines']","['Automatic', 'configuration', 'ansible']","['Tech', 'Net', 'GitLab', 'Docke', 'Azure', 'Ansible', 'Kubernetes']",[],[],[],"['Skills', 'SQL', 'python', 'Git', 'Databases', 'Java', 'Linux', 'Software', 'Development', 'Docker', 'Products', 'Elasticsearch', 'DevOps', 'Terraform', 'Jenkins', 'Kubernetes', 'Azure', 'Kubernetes', 'Service', 'AKS', 'Identity', 'Access', 'Management', 'IAM', 'IT', 'Cost', 'Optimization', 'JIRA', 'administration', 'Financial', 'Operations', 'Secure', 'SDLC', 'Team', 'Coordination', 'Team', 'Leadership', 'security', 'depth', 'GitOps', 'Secure', 'Communications', 'Process', 'Optimization', 'Service', 'Mesh', 'Cloud', 'Computing', 'Performance', 'Tuning', 'Scalability', 'High', 'Availability', 'HA', 'Testing', 'Automation', 'Project', 'Management', 'IaC', 'Application', 'Security', 'Agile', 'Methods', 'Continuous', 'Integration', 'Object', 'Oriented', 'Programming', 'OP', 'Automation', 'Orchestration', 'Microservices', 'Containerization']","['Skills', 'SQL', 'python', 'Git', 'Databases', 'Java', 'Linux', 'Software', 'Development', 'Docker', 'Products', 'Elasticsearch', 'DevOps', 'Terraform', 'Jenkins', 'Kubernetes', 'Azure', 'Kubernetes', 'Service', 'AKS', 'Identity', 'Access', 'Management', 'IAM', 'IT', 'Cost', 'Optimization', 'JIRA', 'administration', 'Financial', 'Operations', 'Secure', 'SDLC', 'Team', 'Coordination', 'Team', 'Leadership', 'security', 'depth', 'GitOps', 'Secure', 'Communications', 'Process', 'Optimization', 'Service', 'Mesh', 'Cloud', 'Computing', 'Performance', 'Tuning', 'Scalability', 'High', 'Availability', 'HA', 'Testing', 'Automation', 'Project', 'Management', 'IaC', 'Application', 'Security', 'Agile', 'Methods', 'Continuous', 'Integration', 'Object', 'Oriented', 'Programming', 'OP', 'Automation', 'Orchestration', 'Microservices', 'Containerization']",[],[],[],[],[],[],[],[],[],"['develop', 'autom', 'project']","['develop', 'e', 'learn', 'applic']","['container', 'applic']","['deploy', 'applic', 'db', 'azur']","['autom', 'ci', 'cd', 'task', 'jenkin', 'azur', 'pipelin']","['automat', 'configur', 'ansibl']","['tech', 'net', 'gitlab', 'dock', 'azur', 'ansibl', 'kubernet']",[],[],[],"['skill', 'sql', 'python', 'git', 'databas', 'java', 'linux', 'softwar', 'develop', 'docker', 'product', 'elasticsearch', 'devop', 'terraform', 'jenkin', 'kubernet', 'azur', 'kubernet', 'servic', 'ak', 'ident', 'access', 'manag', 'iam', 'it', 'cost', 'optim', 'jira', 'administr', 'financi', 'oper', 'secur', 'sdlc', 'team', 'coordin', 'team', 'leadership', 'secur', 'depth', 'gitop', 'secur', 'commun', 'process', 'optim', 'servic', 'mesh', 'cloud', 'comput', 'perform', 'tune', 'scalabl', 'high', 'avail', 'ha', 'test', 'autom', 'project', 'manag', 'iac', 'applic', 'secur', 'agil', 'method', 'continu', 'integr', 'object', 'orient', 'program', 'op', 'autom', 'orchestr', 'microservic', 'container']","['skill', 'sql', 'python', 'git', 'databas', 'java', 'linux', 'softwar', 'develop', 'docker', 'product', 'elasticsearch', 'devop', 'terraform', 'jenkin', 'kubernet', 'azur', 'kubernet', 'servic', 'ak', 'ident', 'access', 'manag', 'iam', 'it', 'cost', 'optim', 'jira', 'administr', 'financi', 'oper', 'secur', 'sdlc', 'team', 'coordin', 'team', 'leadership', 'secur', 'depth', 'gitop', 'secur', 'commun', 'process', 'optim', 'servic', 'mesh', 'cloud', 'comput', 'perform', 'tune', 'scalabl', 'high', 'avail', 'ha', 'test', 'autom', 'project', 'manag', 'iac', 'applic', 'secur', 'agil', 'method', 'continu', 'integr', 'object', 'orient', 'program', 'op', 'autom', 'orchestr', 'microservic', 'container']",[],[],[],[],[],[],[],[],[],"['Development', 'automation', 'project']","['Development', 'e', 'learning', 'application']","['Containerize', 'application']","['Deploy', 'application', 'DB', 'Azure']","['Automate', 'CI', 'CD', 'task', 'Jenkins', 'Azure', 'Pipelines']","['Automatic', 'configuration', 'ansible']","['Tech', 'Net', 'GitLab', 'Docke', 'Azure', 'Ansible', 'Kubernetes']",[],[],[],"['Skills', 'SQL', 'python', 'Git', 'Databases', 'Java', 'Linux', 'Software', 'Development', 'Docker', 'Products', 'Elasticsearch', 'DevOps', 'Terraform', 'Jenkins', 'Kubernetes', 'Azure', 'Kubernetes', 'Service', 'AKS', 'Identity', 'Access', 'Management', 'IAM', 'IT', 'Cost', 'Optimization', 'JIRA', 'administration', 'Financial', 'Operations', 'Secure', 'SDLC', 'Team', 'Coordination', 'Team', 'Leadership', 'security', 'depth', 'GitOps', 'Secure', 'Communications', 'Process', 'Optimization', 'Service', 'Mesh', 'Cloud', 'Computing', 'Performance', 'Tuning', 'Scalability', 'High', 'Availability', 'HA', 'Testing', 'Automation', 'Project', 'Management', 'IaC', 'Application', 'Security', 'Agile', 'Methods', 'Continuous', 'Integration', 'Object', 'Oriented', 'Programming', 'OP', 'Automation', 'Orchestration', 'Microservices', 'Containerization']","['Skills', 'SQL', 'python', 'Git', 'Databases', 'Java', 'Linux', 'Software', 'Development', 'Docker', 'Products', 'Elasticsearch', 'DevOps', 'Terraform', 'Jenkins', 'Kubernetes', 'Azure', 'Kubernetes', 'Service', 'AKS', 'Identity', 'Access', 'Management', 'IAM', 'IT', 'Cost', 'Optimization', 'JIRA', 'administration', 'Financial', 'Operations', 'Secure', 'SDLC', 'Team', 'Coordination', 'Team', 'Leadership', 'security', 'depth', 'GitOps', 'Secure', 'Communications', 'Process', 'Optimization', 'Service', 'Mesh', 'Cloud', 'Computing', 'Performance', 'Tuning', 'Scalability', 'High', 'Availability', 'HA', 'Testing', 'Automation', 'Project', 'Management', 'IaC', 'Application', 'Security', 'Agile', 'Methods', 'Continuous', 'Integration', 'Object', 'Oriented', 'Programming', 'OP', 'Automation', 'Orchestration', 'Microservices', 'Containerization']",[],[],[],[],[],[],[],[],[]
91,DevOps Engineer,"['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,DevOps Data & BI Engineer,"['Azure DevOps', 'Extract, Transform, Load (ETL)', 'Data Analysis', 'Data Warehousing', 'Data Management', 'Data Integration']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
92,Full Stack Developer,"['Git', 'PHP', 'HTML5', 'C#', 'Java', 'MySQL']",['Development of some features of CRM Client Relationship Management (Customer Relationship Management) software'],Development of some features of CRM Client Relationship Management (Customer Relationship Management) software,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Consultant,"['Java', 'Python', 'Big Data', 'Agile methods', 'Software development', 'Data analysis']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Development', 'features', 'CRM', 'Client', 'Relationship', 'Management', 'Customer', 'Relationship', 'Management', 'software']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['develop', 'featur', 'crm', 'client', 'relationship', 'manag', 'custom', 'relationship', 'manag', 'softwar']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Development', 'feature', 'CRM', 'Client', 'Relationship', 'Management', 'Customer', 'Relationship', 'Management', 'software']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
93,Full-stack Web-Developer,"['HTML5', 'PHP', 'AngularJS', 'Java', 'Postman API', 'css']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full stack data engineer,"['R', 'pandas', 'cloudera', 'SQL', 'MySQL', 'keras']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
94,Full Stack Developer,"['Full-Stack Development', 'Data Science', 'SQL', 'Machine learning', 'Data Analysis', 'Business Intelligence']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Engineer,"['Redash', 'PostgreSQL', 'Django', 'Angular', 'redash', 'ClickHouse']",['Skills: Django · Angular · redash · ClickHouse'],Skills: Django · Angular · redash · ClickHouse,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']","['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['skill', 'django', 'angular', 'redash', 'clickhous']","['skill', 'django', 'angular', 'redash', 'clickhous']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']","['Skills', 'Django', 'Angular', 'redash', 'ClickHouse']",[],[],[],[],[],[],[],[],[]
95,Full-stack Developer,"['SQL Server Reporting Services (SSRS)', 'SQL Server Analysis Services (SSAS)', 'SQL Server Integration Services (SSIS)', 'Advanced Business Application Programming (ABAP)', 'SAP ERP', 'Python (Programming Language)']",['Skills: TypeScript · React.js'],Skills: TypeScript · React.js,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['.NET framework', 'React.js', 'Node.js', 'Unity', 'Security Council', 'English']",['Skills:.NET framework · AngularJS'],Skills:.NET framework · AngularJS,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Skills', 'TypeScript', 'React', 'js']",[],[],[],[],[],[],[],[],[],"['Skills', 'NET', 'framework', 'AngularJS']","['Skills', 'NET', 'framework', 'AngularJS']",[],[],[],[],[],[],[],[],[],"['skill', 'typescript', 'react', 'js']",[],[],[],[],[],[],[],[],[],"['skill', 'net', 'framework', 'angularj']","['skill', 'net', 'framework', 'angularj']",[],[],[],[],[],[],[],[],[],"['Skills', 'TypeScript', 'React', 'j']",[],[],[],[],[],[],[],[],[],"['Skills', 'NET', 'framework', 'AngularJS']","['Skills', 'NET', 'framework', 'AngularJS']",[],[],[],[],[],[],[],[],[]
96,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['Artificial Intelligence (AI)', 'Deep learning', 'Kotlin', 'Development of API', 'CodeIgniter', 'Android']",['Realization of websites / web applications / Mobile applications / Desktop applications'],Realization of websites / web applications / Mobile applications / Desktop applications,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,[],[],[],[],[],[],[],[],[],[],"['Realization', 'websites', 'web', 'applications', 'Mobile', 'applications', 'Desktop', 'applications']","['Realization', 'websites', 'web', 'applications', 'Mobile', 'applications', 'Desktop', 'applications']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['realiz', 'websit', 'web', 'applic', 'mobil', 'applic', 'desktop', 'applic']","['realiz', 'websit', 'web', 'applic', 'mobil', 'applic', 'desktop', 'applic']",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"['Realization', 'website', 'web', 'application', 'Mobile', 'application', 'Desktop', 'application']","['Realization', 'website', 'web', 'application', 'Mobile', 'application', 'Desktop', 'application']",[],[],[],[],[],[],[],[],[]
97,Full-stack Developer,"['Laravel', 'vuejs', 'Angular', 'Node.js', 'Python (programming language)', 'Robotics']","['development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.']","development of an appointment website for home car maintenance, this application was developed with the VueJS framework for the front-end part and the laravel framework 8 written in php for the backend part.",unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['Java', 'PostgreSQL', 'Spring Boot', 'HTML', 'Cascading Style Sheets (CSS)', 'PHP']",['Competencies : Java · Angular'],Competencies : Java · Angular,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['development', 'appointment', 'website', 'home', 'car', 'maintenance', 'application', 'developed', 'VueJS', 'framework', 'front', 'end', 'part', 'laravel', 'framework', '8', 'written', 'php', 'backend', 'part']",[],[],[],[],[],[],[],[],[],"['Competencies', 'Java', 'Angular']","['Competencies', 'Java', 'Angular']",[],[],[],[],[],[],[],[],[],"['develop', 'appoint', 'websit', 'home', 'car', 'mainten', 'applic', 'develop', 'vuej', 'framework', 'front', 'end', 'part', 'laravel', 'framework', '8', 'written', 'php', 'backend', 'part']",[],[],[],[],[],[],[],[],[],"['compet', 'java', 'angular']","['compet', 'java', 'angular']",[],[],[],[],[],[],[],[],[],"['development', 'appointment', 'website', 'home', 'car', 'maintenance', 'application', 'developed', 'VueJS', 'framework', 'front', 'end', 'part', 'laravel', 'framework', '8', 'written', 'php', 'backend', 'part']",[],[],[],[],[],[],[],[],[],"['Competencies', 'Java', 'Angular']","['Competencies', 'Java', 'Angular']",[],[],[],[],[],[],[],[],[]
98,Full-stack Developer,"['C (Programming Language)', 'web3.js', 'Full-Stack Development', 'Software Development', 'Redux.js', 'Tailwind CSS']",['Skills : Angular · JavaScript'],Skills : Angular · JavaScript,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full Stack Developer,"['PHP', 'JavaScript', 'HTML5', 'Springboot', 'docker', 'docker composes']","['Design and realization of a web app ', 'Laravel Framework']",Design and realization of a web app ,Laravel Framework,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,"['Skills', 'Angular', 'JavaScript']",[],[],[],[],[],[],[],[],[],"['Design', 'realization', 'web', 'app', 'Laravel', 'Framework']","['Design', 'realization', 'web', 'app']","['Laravel', 'Framework']",[],[],[],[],[],[],[],[],"['skill', 'angular', 'javascript']",[],[],[],[],[],[],[],[],[],"['design', 'realiz', 'web', 'app', 'laravel', 'framework']","['design', 'realiz', 'web', 'app']","['laravel', 'framework']",[],[],[],[],[],[],[],[],"['Skills', 'Angular', 'JavaScript']",[],[],[],[],[],[],[],[],[],"['Design', 'realization', 'web', 'app', 'Laravel', 'Framework']","['Design', 'realization', 'web', 'app']","['Laravel', 'Framework']",[],[],[],[],[],[],[],[]
99,Full Stack Engineer,"['Scrum', 'Java', 'Linux System Administration', 'CSS', 'MySQL', 'AJAX']",['unknown'],unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,Full-stack Developer,"['Big Data', 'SQL No', 'MySQL', 'PHP', 'Java', 'Gitlab']","['Project: Development and realization of a platform to order and deliver meals.', 'Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)', 'Design of the application database', 'Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint', 'Generation of tickets on Jira', 'Unvelop APIs and test with Swagger', 'Management of anomalies and conflicts via Git', 'Fixed bugs and revised code to improve application performance', 'Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS']",Project: Development and realization of a platform to order and deliver meals.,"Participation in the various Scrum ceremonies (Daily meeting, Sprint planning...)",Design of the application database,Development of Back-end and Front-end games with Angular and Symfony Reading and analyzing functional documents before the start of each Sprint,Generation of tickets on Jira,Unvelop APIs and test with Swagger,Management of anomalies and conflicts via Git,Fixed bugs and revised code to improve application performance,"Keywords :Docker, GitLab, PostgreSQL, Angular, Ionic, Symfony, Jira, AWS",unknown,[],[],[],[],[],[],[],[],[],[],"['Project', 'Development', 'realization', 'platform', 'order', 'deliver', 'meals', 'Participation', 'various', 'Scrum', 'ceremonies', 'Daily', 'meeting', 'Sprint', 'planning', 'Design', 'application', 'database', 'Development', 'Back', 'end', 'Front', 'end', 'games', 'Angular', 'Symfony', 'Reading', 'analyzing', 'functional', 'documents', 'start', 'Sprint', 'Generation', 'tickets', 'Jira', 'Unvelop', 'APIs', 'test', 'Swagger', 'Management', 'anomalies', 'conflicts', 'via', 'Git', 'Fixed', 'bugs', 'revised', 'code', 'improve', 'application', 'performance', 'Keywords', 'Docker', 'GitLab', 'PostgreSQL', 'Angular', 'Ionic', 'Symfony', 'Jira', 'AWS']","['Project', 'Development', 'realization', 'platform', 'order', 'deliver', 'meals']","['Participation', 'various', 'Scrum', 'ceremonies', 'Daily', 'meeting', 'Sprint', 'planning']","['Design', 'application', 'database']","['Development', 'Back', 'end', 'Front', 'end', 'games', 'Angular', 'Symfony', 'Reading', 'analyzing', 'functional', 'documents', 'start', 'Sprint']","['Generation', 'tickets', 'Jira']","['Unvelop', 'APIs', 'test', 'Swagger']","['Management', 'anomalies', 'conflicts', 'via', 'Git']","['Fixed', 'bugs', 'revised', 'code', 'improve', 'application', 'performance']","['Keywords', 'Docker', 'GitLab', 'PostgreSQL', 'Angular', 'Ionic', 'Symfony', 'Jira', 'AWS']",[],[],[],[],[],[],[],[],[],[],[],"['project', 'develop', 'realiz', 'platform', 'order', 'deliv', 'meal', 'particip', 'variou', 'scrum', 'ceremoni', 'daili', 'meet', 'sprint', 'plan', 'design', 'applic', 'databas', 'develop', 'back', 'end', 'front', 'end', 'game', 'angular', 'symfoni', 'read', 'analyz', 'function', 'document', 'start', 'sprint', 'gener', 'ticket', 'jira', 'unvelop', 'api', 'test', 'swagger', 'manag', 'anomali', 'conflict', 'via', 'git', 'fix', 'bug', 'revis', 'code', 'improv', 'applic', 'perform', 'keyword', 'docker', 'gitlab', 'postgresql', 'angular', 'ionic', 'symfoni', 'jira', 'aw']","['project', 'develop', 'realiz', 'platform', 'order', 'deliv', 'meal']","['particip', 'variou', 'scrum', 'ceremoni', 'daili', 'meet', 'sprint', 'plan']","['design', 'applic', 'databas']","['develop', 'back', 'end', 'front', 'end', 'game', 'angular', 'symfoni', 'read', 'analyz', 'function', 'document', 'start', 'sprint']","['gener', 'ticket', 'jira']","['unvelop', 'api', 'test', 'swagger']","['manag', 'anomali', 'conflict', 'via', 'git']","['fix', 'bug', 'revis', 'code', 'improv', 'applic', 'perform']","['keyword', 'docker', 'gitlab', 'postgresql', 'angular', 'ionic', 'symfoni', 'jira', 'aw']",[],[],[],[],[],[],[],[],[],[],[],"['Project', 'Development', 'realization', 'platform', 'order', 'deliver', 'meal', 'Participation', 'various', 'Scrum', 'ceremony', 'Daily', 'meeting', 'Sprint', 'planning', 'Design', 'application', 'database', 'Development', 'Back', 'end', 'Front', 'end', 'game', 'Angular', 'Symfony', 'Reading', 'analyzing', 'functional', 'document', 'start', 'Sprint', 'Generation', 'ticket', 'Jira', 'Unvelop', 'APIs', 'test', 'Swagger', 'Management', 'anomaly', 'conflict', 'via', 'Git', 'Fixed', 'bug', 'revised', 'code', 'improve', 'application', 'performance', 'Keywords', 'Docker', 'GitLab', 'PostgreSQL', 'Angular', 'Ionic', 'Symfony', 'Jira', 'AWS']","['Project', 'Development', 'realization', 'platform', 'order', 'deliver', 'meal']","['Participation', 'various', 'Scrum', 'ceremony', 'Daily', 'meeting', 'Sprint', 'planning']","['Design', 'application', 'database']","['Development', 'Back', 'end', 'Front', 'end', 'game', 'Angular', 'Symfony', 'Reading', 'analyzing', 'functional', 'document', 'start', 'Sprint']","['Generation', 'ticket', 'Jira']","['Unvelop', 'APIs', 'test', 'Swagger']","['Management', 'anomaly', 'conflict', 'via', 'Git']","['Fixed', 'bug', 'revised', 'code', 'improve', 'application', 'performance']","['Keywords', 'Docker', 'GitLab', 'PostgreSQL', 'Angular', 'Ionic', 'Symfony', 'Jira', 'AWS']",[]
